Customer ID,Recency,Frequency,Monetary,TotalItems,UniqueProducts,FirstPurchase,LastPurchase,AvgOrderValue,CustomerLifespan,Churned,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Label,PCA1,PCA2,DBSCAN_Cluster,DBSCAN_Label,Churn_Probability,Churn_Risk
13145.0,40,7,1128.52,265,5,2010-04-19 11:11:00,2011-10-31 12:45:00,161.22,560,0,4,4,3,11,Champions,1,Regular Buyers,0.22737177771699513,-0.7490249464827786,0,Cluster 0,0.29422393,Low
13146.0,26,1,228.91,154,16,2011-11-13 15:29:00,2011-11-13 15:29:00,228.91,0,0,4,1,1,6,Recent,1,Regular Buyers,-0.10684072871991657,-0.8973716647654076,0,Cluster 0,0.76782733,High
13147.0,10,4,712.8000000000001,144,1,2011-09-01 12:28:00,2011-11-29 13:59:00,178.2,89,0,5,3,3,11,Loyal,1,Regular Buyers,0.10014132988897972,-0.9239234296973667,0,Cluster 0,0.7659564,High
13148.0,29,26,8497.82,4487,451,2009-12-07 15:26:00,2011-11-10 15:23:00,326.84,702,0,4,5,5,14,Champions,4,Loyal High Spenders,1.5885286517705905,-0.40781840747646136,0,Cluster 0,0.004873278,Low
13149.0,14,4,1676.06,1280,76,2011-02-23 13:57:00,2011-11-25 13:09:00,419.02,274,0,5,3,4,12,Loyal,1,Regular Buyers,0.13838115387997463,-0.8815643066381854,0,Cluster 0,0.55575216,Medium
13150.0,484,3,449.97,171,7,2010-03-19 09:03:00,2010-08-12 12:59:00,149.99,146,1,1,3,2,6,Potential,0,Lost Customers,-0.7537537016874232,1.1525837610217555,0,Cluster 0,0.7121194,High
13151.0,296,3,2465.21,813,131,2010-03-22 10:26:00,2011-02-17 12:29:00,821.74,332,1,2,3,4,9,Potential,0,Lost Customers,-0.3468662938511988,0.37377779368649366,0,Cluster 0,0.61840296,High
13152.0,417,7,2146.38,977,114,2010-01-14 10:01:00,2010-10-18 13:44:00,306.63,277,1,1,4,4,9,Frequent,0,Lost Customers,-0.3527598669941319,0.9424007091461063,0,Cluster 0,0.53274214,Medium
13153.0,6,1,486.22,418,15,2011-12-04 12:14:00,2011-12-04 12:14:00,486.22,0,0,5,1,2,8,Recent,1,Regular Buyers,-0.06155416419663417,-0.979123189764233,0,Cluster 0,0.6815789,High
13154.0,399,3,1624.84,976,78,2009-12-04 08:46:00,2010-11-05 16:00:00,541.61,336,1,2,3,4,9,Potential,0,Lost Customers,-0.5574962172643162,0.80722368249126,0,Cluster 0,0.67328143,High
13155.0,33,6,1370.48,741,79,2010-08-05 09:30:00,2011-11-06 15:41:00,228.41,458,0,4,4,4,12,Champions,1,Regular Buyers,0.1977046754088187,-0.7843187977450674,0,Cluster 0,0.57473296,Medium
13156.0,385,3,1586.54,914,94,2010-02-01 13:45:00,2010-11-19 13:09:00,528.85,290,1,2,3,4,9,Potential,0,Lost Customers,-0.5359762417646242,0.7443992658737192,0,Cluster 0,0.69545335,High
13157.0,49,9,5687.36,4762,173,2010-03-08 11:59:00,2011-10-21 13:50:00,631.93,592,0,4,5,5,14,Champions,1,Regular Buyers,0.530076996078796,-0.5712705742928931,0,Cluster 0,0.13597584,Low
13158.0,95,5,1508.18,992,70,2010-11-16 17:12:00,2011-09-06 11:58:00,301.64,293,1,3,4,4,11,Loyal,1,Regular Buyers,0.04831670201312146,-0.517488667887964,0,Cluster 0,0.68763375,High
13159.0,9,4,1429.35,1058,114,2011-08-16 11:44:00,2011-12-01 11:20:00,357.34,106,0,5,3,4,12,Loyal,1,Regular Buyers,0.1352050476305461,-0.9099745367156057,0,Cluster 0,0.32617274,Medium
13160.0,22,1,91.8,56,4,2011-11-17 13:07:00,2011-11-17 13:07:00,91.8,0,0,4,1,1,6,Recent,1,Regular Buyers,-0.10657293225295122,-0.9185553476155596,0,Cluster 0,0.75,High
13161.0,313,2,472.13,105,30,2010-07-27 12:44:00,2011-01-30 14:03:00,236.06,187,1,2,2,2,6,At Risk,0,Lost Customers,-0.5206624179852011,0.3872126890111064,0,Cluster 0,0.7806182,High
13162.0,122,16,9275.49,5755,186,2009-12-04 13:59:00,2011-08-09 15:59:00,579.72,613,1,3,5,5,13,Loyal,1,Regular Buyers,0.9439869298270632,-0.08281591679970227,0,Cluster 0,0.17835844,Low
13163.0,610,1,17.65,3,2,2010-04-08 16:21:00,2010-04-08 16:21:00,17.65,0,1,1,1,1,3,At Risk,0,Lost Customers,-1.0888464469979666,1.6769387915948408,0,Cluster 0,0.88008356,High
13164.0,569,2,372.2,120,7,2010-02-10 11:52:00,2010-05-19 13:52:00,186.1,98,1,1,2,2,5,At Risk,0,Lost Customers,-0.9514720041517878,1.5154898504876713,0,Cluster 0,0.7545784,High
13165.0,46,3,1451.16,1736,47,2010-10-22 17:04:00,2011-10-24 15:05:00,483.72,366,0,4,3,4,11,Loyal,1,Regular Buyers,0.02203171587524949,-0.7565482867692701,0,Cluster 0,0.40059155,Medium
13166.0,283,2,875.93,522,55,2010-10-21 14:29:00,2011-03-01 15:16:00,437.96,131,1,2,2,3,7,At Risk,0,Lost Customers,-0.45190126524994434,0.26504253880770334,0,Cluster 0,0.7033618,High
13167.0,19,5,1125.15,1007,64,2010-11-14 12:58:00,2011-11-21 12:24:00,225.03,371,0,5,4,3,12,Champions,1,Regular Buyers,0.15697711971850312,-0.8630239744007422,0,Cluster 0,0.4085822,Medium
13168.0,36,5,1840.73,898,127,2010-06-15 15:00:00,2011-11-03 12:56:00,368.15,505,0,4,4,4,12,Champions,1,Regular Buyers,0.1620318295237032,-0.7695878609007148,0,Cluster 0,0.37190557,Medium
13169.0,64,3,840.08,296,16,2010-05-26 15:58:00,2011-10-07 12:11:00,280.03,498,0,3,3,3,9,Loyal,1,Regular Buyers,-0.036415087034918386,-0.6926990833495098,0,Cluster 0,0.49902973,Medium
13170.0,27,1,108.81,141,29,2011-11-13 12:19:00,2011-11-13 12:19:00,108.81,0,0,4,1,1,6,Recent,1,Regular Buyers,-0.11410335680203802,-0.8960326665498368,0,Cluster 0,0.7319165,High
13171.0,22,3,468.41,229,37,2011-02-13 14:16:00,2011-11-18 10:27:00,156.14,277,0,4,3,2,9,Loyal,1,Regular Buyers,0.01617655076962203,-0.8877537261482953,0,Cluster 0,0.6914794,High
13172.0,400,1,69.6,48,1,2010-11-04 15:10:00,2010-11-04 15:10:00,69.6,0,1,2,1,1,4,At Risk,0,Lost Customers,-0.7368473969199577,0.7506293776751242,0,Cluster 0,0.8623422,High
13173.0,4,11,2399.82,1481,160,2009-12-10 12:52:00,2011-12-05 15:51:00,218.17,725,0,5,5,4,14,Champions,1,Regular Buyers,0.5569465254439545,-0.8331667168664648,0,Cluster 0,0.007165852,Low
13174.0,16,12,7995.36,3794,602,2009-12-04 15:40:00,2011-11-23 14:35:00,666.28,718,0,5,5,5,15,Champions,1,Regular Buyers,0.8503816596569003,-0.6261624607809588,0,Cluster 0,0.0054564583,Low
13175.0,582,2,831.45,423,40,2009-12-04 12:11:00,2010-05-06 13:13:00,415.72,153,1,1,2,3,6,At Risk,0,Lost Customers,-0.9517064530463571,1.5846864971010879,0,Cluster 0,0.6980623,High
13176.0,46,1,481.49,448,66,2011-10-24 15:43:00,2011-10-24 15:43:00,481.49,0,0,4,1,2,7,Recent,1,Regular Buyers,-0.12836084575144888,-0.8025509087453608,0,Cluster 0,0.6536939,High
13177.0,65,2,512.2,180,23,2010-10-05 10:35:00,2011-10-06 09:56:00,256.1,365,0,3,2,2,7,Potential,1,Regular Buyers,-0.10596020450512705,-0.7072600687757244,0,Cluster 0,0.440151,Medium
13178.0,26,21,14059.19,8778,194,2009-12-16 14:00:00,2011-11-13 16:14:00,669.49,697,0,4,5,5,14,Champions,4,Loyal High Spenders,1.5897548987709555,-0.3313957068949069,0,Cluster 0,0.0047715795,Low
13179.0,619,1,572.3100000000001,368,34,2010-03-31 11:40:00,2010-03-31 11:40:00,572.31,0,1,1,1,2,4,At Risk,0,Lost Customers,-1.0779751258022758,1.730911585119533,0,Cluster 0,0.6979339,High
13180.0,607,1,86.10000000000001,42,4,2010-04-11 13:37:00,2010-04-11 13:37:00,86.1,0,1,1,1,1,3,At Risk,0,Lost Customers,-1.080661962897648,1.6654412519805009,0,Cluster 0,0.7850036,High
13181.0,381,1,359.69,171,19,2010-11-23 15:05:00,2010-11-23 15:05:00,359.69,0,1,2,1,2,5,At Risk,0,Lost Customers,-0.691697581382249,0.6741353902602125,0,Cluster 0,0.7397555,High
13182.0,45,1,121.18,201,11,2011-10-25 13:46:00,2011-10-25 13:46:00,121.18,0,0,4,1,1,6,Recent,1,Regular Buyers,-0.14349057492189501,-0.8162035222012872,0,Cluster 0,0.676717,High
13183.0,8,15,7036.18,4027,64,2010-03-14 12:32:00,2011-12-02 10:30:00,469.08,627,0,5,5,5,15,Champions,1,Regular Buyers,0.97678364002502,-0.6543635297657633,0,Cluster 0,0.09433726,Low
13184.0,15,10,1668.95,1662,138,2011-02-22 17:25:00,2011-11-25 12:02:00,166.9,275,0,5,5,4,14,Champions,1,Regular Buyers,0.4519711160185446,-0.8138835495369502,0,Cluster 0,0.34191293,Medium
13185.0,268,1,71.4,12,1,2011-03-17 11:56:00,2011-03-17 11:56:00,71.4,0,1,2,1,1,4,At Risk,0,Lost Customers,-0.5170289981321111,0.16758690532241247,0,Cluster 0,0.9229401,High
13186.0,40,3,1575.89,820,69,2011-08-03 09:09:00,2011-10-31 11:40:00,525.3,89,0,4,3,4,11,Loyal,1,Regular Buyers,0.03783342904838149,-0.779855301006536,0,Cluster 0,0.62588084,High
13187.0,337,4,341.36,296,51,2010-03-25 17:18:00,2011-01-06 18:57:00,85.34,287,1,2,3,2,7,Potential,0,Lost Customers,-0.46151411612949383,0.5110255251782445,0,Cluster 0,0.68338037,High
13188.0,11,1,114.6,25,2,2011-11-28 15:28:00,2011-11-28 15:28:00,114.6,0,0,5,1,1,7,Recent,1,Regular Buyers,-0.08719899477195975,-0.9665616674813404,0,Cluster 0,0.8341032,High
13189.0,19,2,260.68,842,29,2011-08-16 13:12:00,2011-11-21 10:39:00,130.34,96,0,5,2,1,8,Recent,1,Regular Buyers,-0.04110964218300706,-0.9169044420574465,0,Cluster 0,0.6113996,High
13190.0,544,3,570.66,308,16,2009-12-07 12:13:00,2010-06-13 15:47:00,190.22,188,1,1,3,2,6,Potential,0,Lost Customers,-0.8480075462308411,1.4207175001402244,0,Cluster 0,0.65361047,High
13191.0,658,1,164.69,115,58,2010-02-19 17:02:00,2010-02-19 17:02:00,164.69,0,1,1,1,1,3,At Risk,0,Lost Customers,-1.1618962299598432,1.8927398646244988,0,Cluster 0,0.7979214,High
13192.0,95,6,2558.58,1629,135,2010-01-22 08:37:00,2011-09-05 14:13:00,426.43,591,1,3,4,4,11,Loyal,1,Regular Buyers,0.14987449388899718,-0.47999109370095994,0,Cluster 0,0.24422856,Low
13193.0,61,1,112.08,46,22,2011-10-09 14:30:00,2011-10-09 14:30:00,112.08,0,0,3,1,1,5,Potential,1,Regular Buyers,-0.1705492191328313,-0.7457593614405661,0,Cluster 0,0.79690295,High
13194.0,136,2,472.78,326,10,2010-10-14 11:54:00,2011-07-27 09:01:00,236.39,285,1,3,2,2,7,Potential,1,Regular Buyers,-0.22598813343395155,-0.3946394671480106,0,Cluster 0,0.71236306,High
13195.0,414,1,136.73,70,43,2010-10-21 13:07:00,2010-10-21 13:07:00,136.73,0,1,1,1,1,3,At Risk,0,Lost Customers,-0.7570235792854694,0.8141927496170327,0,Cluster 0,0.8165709,High
13196.0,11,7,3068.84,2006,141,2010-04-01 12:54:00,2011-11-28 13:54:00,438.41,606,0,5,4,5,14,Champions,1,Regular Buyers,0.3660869025069896,-0.8273944900955187,0,Cluster 0,0.10875559,Low
13197.0,610,1,373.0100000000001,204,19,2010-04-09 09:14:00,2010-04-09 09:14:00,373.01,0,1,1,1,2,4,At Risk,0,Lost Customers,-1.0722827866385394,1.686047191319686,0,Cluster 0,0.7180223,High
13198.0,10,8,4974.2300000000005,3449,265,2010-10-01 13:27:00,2011-11-29 15:17:00,621.78,424,0,5,4,5,14,Champions,1,Regular Buyers,0.5091612293806201,-0.7723996020073829,0,Cluster 0,0.27596688,Low
13199.0,4,67,15964.21,11567,61,2009-12-05 10:11:00,2011-12-06 12:30:00,238.27,731,0,5,5,5,15,Champions,4,Loyal High Spenders,4.13466489946767,0.10666804253869795,-1,Outlier,0.0050366633,Low
13200.0,19,4,870.09,516,42,2011-08-05 14:50:00,2011-11-20 15:35:00,217.52,107,0,5,3,3,11,Loyal,1,Regular Buyers,0.09249086552347731,-0.8801358140167246,0,Cluster 0,0.610012,High
13201.0,502,4,1233.06,1036,65,2010-03-07 11:01:00,2010-07-25 14:30:00,308.26,140,1,1,3,4,8,Potential,0,Lost Customers,-0.6946192730499451,1.2627418695982688,0,Cluster 0,0.58901954,Medium
13202.0,394,7,1580.3,572,55,2009-12-09 10:48:00,2010-11-10 16:24:00,225.76,336,1,2,4,4,10,Frequent,0,Lost Customers,-0.34085831087095747,0.8262924729587467,0,Cluster 0,0.6677917,High
13203.0,10,10,2648.25,2413,158,2009-12-17 14:15:00,2011-11-30 10:45:00,264.82,712,0,5,5,4,14,Champions,1,Regular Buyers,0.5059404770058937,-0.8108693391971676,0,Cluster 0,0.004914216,Low
13204.0,731,1,966.66,428,57,2009-12-08 14:56:00,2009-12-08 14:56:00,966.66,0,1,1,1,3,5,At Risk,0,Lost Customers,-1.2460354984383426,2.235761205981404,0,Cluster 0,0.6839224,High
13205.0,443,1,2803.2,256,1,2010-09-22 16:26:00,2010-09-22 16:26:00,2803.2,0,1,1,1,4,6,At Risk,0,Lost Customers,-0.6810119343005719,1.0106410999846658,0,Cluster 0,0.8616144,High
13206.0,400,13,8308.19,7086,393,2009-12-07 13:48:00,2010-11-04 16:50:00,639.09,332,1,2,5,5,12,Frequent,0,Lost Customers,0.27833299354098273,1.0886878805862845,0,Cluster 0,0.31578687,Medium
13207.0,15,4,535.86,178,10,2010-04-06 16:37:00,2011-11-24 14:52:00,133.96,596,0,5,3,2,10,Loyal,1,Regular Buyers,0.08357071531650559,-0.9063719725359486,0,Cluster 0,0.21700914,Low
13208.0,59,9,1976.3,1343,198,2009-12-03 13:25:00,2011-10-12 09:54:00,219.59,677,0,4,5,4,13,Champions,1,Regular Buyers,0.34045448236197196,-0.6222171235795098,0,Cluster 0,0.0072722244,Low
13209.0,30,13,8509.51,5781,284,2010-01-24 14:30:00,2011-11-09 13:54:00,654.58,653,0,4,5,5,14,Champions,1,Regular Buyers,0.9036391657575638,-0.5405670319471187,0,Cluster 0,0.0063271294,Low
13210.0,94,1,353.48,316,22,2011-09-07 08:18:00,2011-09-07 08:18:00,353.48,0,1,3,1,2,6,Potential,1,Regular Buyers,-0.2142309652223879,-0.5937997719615343,0,Cluster 0,0.6799669,High
13211.0,10,10,2618.77,1845,98,2009-12-06 15:24:00,2011-11-29 14:43:00,261.88,722,0,5,5,4,14,Champions,1,Regular Buyers,0.5045663867667112,-0.8116249549780333,0,Cluster 0,0.0064743417,Low
13212.0,20,3,786.83,309,128,2011-10-09 14:48:00,2011-11-20 12:40:00,262.28,41,0,4,3,3,10,Loyal,1,Regular Buyers,0.03434771393891447,-0.8884268288759324,0,Cluster 0,0.33034882,Medium
13213.0,57,11,3851.52,2962,181,2010-05-20 14:50:00,2011-10-14 11:42:00,350.14,511,0,4,5,5,14,Champions,1,Regular Buyers,0.536384882942605,-0.561838598448435,0,Cluster 0,0.29290017,Low
13214.0,418,7,3264.23,2966,207,2010-03-03 14:10:00,2010-10-18 10:00:00,466.32,228,1,1,4,5,10,Frequent,0,Lost Customers,-0.3023204933260483,0.9754701875490138,0,Cluster 0,0.45987093,Medium
13215.0,402,1,81.6,96,1,2010-11-02 18:26:00,2010-11-02 18:26:00,81.6,0,1,2,1,1,4,At Risk,0,Lost Customers,-0.7396173763432969,0.7597716312275117,0,Cluster 0,0.81396157,High
13216.0,268,1,333.74,297,5,2011-03-17 12:18:00,2011-03-17 12:18:00,333.74,0,1,2,1,2,5,At Risk,0,Lost Customers,-0.5048010865531711,0.17431106556502798,0,Cluster 0,0.7418314,High
13217.0,122,4,666.48,512,3,2010-02-22 12:49:00,2011-08-09 15:32:00,166.62,533,1,3,3,3,9,Loyal,1,Regular Buyers,-0.08845908161074298,-0.4303688293970317,0,Cluster 0,0.39983124,Medium
13218.0,127,1,62.63999999999999,88,5,2011-08-04 16:59:00,2011-08-04 16:59:00,62.64,0,1,3,1,1,5,Potential,1,Regular Buyers,-0.2827209131064671,-0.45548227689254195,0,Cluster 0,0.80674666,High
13219.0,618,1,76.23,11,11,2010-03-31 14:18:00,2010-03-31 14:18:00,76.23,0,1,1,1,1,3,At Risk,0,Lost Customers,-1.099433221043747,1.7137789867732356,0,Cluster 0,0.8894998,High
13220.0,78,5,1336.09,396,46,2010-05-13 10:35:00,2011-09-22 13:38:00,267.22,497,0,3,4,4,11,Loyal,1,Regular Buyers,0.06859456697363805,-0.5969943329231782,0,Cluster 0,0.41211316,Medium
13221.0,240,2,847.41,244,62,2010-12-15 13:24:00,2011-04-13 16:58:00,423.7,119,1,2,2,3,7,At Risk,1,Regular Buyers,-0.3816504312544063,0.07436599751933409,0,Cluster 0,0.7518947,High
13222.0,577,1,88.5,30,1,2010-05-11 13:54:00,2010-05-11 13:54:00,88.5,0,1,1,1,1,3,At Risk,0,Lost Customers,-1.0306104377745988,1.53298262910276,0,Cluster 0,0.8736789,High
13223.0,200,6,969.12,568,8,2010-02-12 13:27:00,2011-05-23 13:03:00,161.52,464,1,2,4,3,9,Frequent,1,Regular Buyers,-0.09900052224934038,-0.056910808014737836,0,Cluster 0,0.6739363,High
13224.0,60,2,2155.95,1518,101,2011-07-11 14:10:00,2011-10-10 14:55:00,1077.97,91,0,3,2,4,9,Potential,1,Regular Buyers,-0.021020210565781548,-0.6872150271741982,0,Cluster 0,0.5748742,Medium
13225.0,3,16,16260.07,7401,60,2009-12-17 09:09:00,2011-12-06 13:29:00,1016.25,719,0,5,5,5,15,Champions,4,Loyal High Spenders,1.467638684944716,-0.4294540690332054,0,Cluster 0,0.007209662,Low
13226.0,273,2,312.46,179,28,2010-11-11 13:46:00,2011-03-11 14:35:00,156.23,120,1,2,2,2,6,At Risk,0,Lost Customers,-0.4615185734494371,0.2064265940718027,0,Cluster 0,0.785658,High
13227.0,202,1,257.7,99,9,2011-05-22 11:47:00,2011-05-22 11:47:00,257.7,0,1,2,1,1,4,At Risk,1,Regular Buyers,-0.39847813217290806,-0.11918225603126716,0,Cluster 0,0.7800641,High
13228.0,81,1,358.0,200,2,2011-09-19 14:28:00,2011-09-19 14:28:00,358.0,0,0,3,1,2,6,Potential,1,Regular Buyers,-0.19237976496331052,-0.6511093110209455,0,Cluster 0,0.7456659,High
13229.0,226,1,160.95,63,10,2011-04-28 12:07:00,2011-04-28 12:07:00,160.95,0,1,2,1,1,4,At Risk,1,Regular Buyers,-0.44293946683653335,-0.015645990174782944,0,Cluster 0,0.81860316,High
13230.0,4,30,6120.01,3520,653,2010-03-18 20:02:00,2011-12-05 16:03:00,204.0,626,0,5,5,5,15,Champions,4,Loyal High Spenders,1.729703777645795,-0.5369015195381608,0,Cluster 0,0.04105362,Low
13232.0,13,7,1328.35,773,147,2011-04-10 13:48:00,2011-11-27 10:39:00,189.76,230,0,5,4,4,13,Champions,1,Regular Buyers,0.28163173301360156,-0.8631711340943291,0,Cluster 0,0.38269392,Medium
13233.0,74,4,1176.46,1604,74,2010-01-14 14:10:00,2011-09-26 13:25:00,294.12,619,0,3,3,3,9,Loyal,1,Regular Buyers,0.015215015087487831,-0.6293295129984541,0,Cluster 0,0.18441531,Low
13234.0,673,2,346.5,159,56,2009-12-07 12:32:00,2010-02-05 11:41:00,173.25,59,1,1,2,2,5,At Risk,0,Lost Customers,-1.125794055888523,1.9742342681552207,0,Cluster 0,0.7005938,High
13235.0,212,1,1031.07,441,53,2011-05-11 17:13:00,2011-05-11 17:13:00,1031.07,0,1,2,1,3,6,At Risk,1,Regular Buyers,-0.3790771896042016,-0.05518626542007105,0,Cluster 0,0.66651756,High
13236.0,25,2,744.85,416,34,2011-08-25 08:58:00,2011-11-15 12:50:00,372.42,82,0,4,2,3,9,Recent,1,Regular Buyers,-0.028529959608572537,-0.8779904248022322,0,Cluster 0,0.6610405,High
13237.0,388,1,643.0,128,24,2010-11-17 10:07:00,2010-11-17 10:07:00,643.0,0,1,2,1,3,6,At Risk,0,Lost Customers,-0.6901448256591484,0.7123184080897929,0,Cluster 0,0.76614106,High
13238.0,17,6,1006.63,442,24,2010-04-28 15:02:00,2011-11-22 15:37:00,167.77,573,0,5,4,3,12,Champions,1,Regular Buyers,0.20737977298803406,-0.8643222158149427,0,Cluster 0,0.26976117,Low
13239.0,262,5,1594.69,1151,86,2010-07-25 13:34:00,2011-03-23 10:25:00,318.94,240,1,2,4,4,10,Frequent,1,Regular Buyers,-0.22564842084890482,0.222424147860376,0,Cluster 0,0.52451575,Medium
13240.0,96,8,1475.79,709,160,2010-02-25 13:17:00,2011-09-04 14:08:00,184.47,556,1,3,4,4,11,Loyal,1,Regular Buyers,0.2029353292454191,-0.48217870384558137,0,Cluster 0,0.37042654,Medium
13241.0,412,1,112.53,46,40,2010-10-24 11:17:00,2010-10-24 11:17:00,112.53,0,1,1,1,1,3,At Risk,0,Lost Customers,-0.7548222532175587,0.8047377921119125,0,Cluster 0,0.7978832,High
13242.0,112,7,699.4,350,19,2010-02-09 13:12:00,2011-08-19 12:53:00,99.91,555,1,3,4,3,10,Loyal,1,Regular Buyers,0.08751491376969847,-0.44197559136545705,0,Cluster 0,0.4861866,Medium
13243.0,203,5,1220.38,554,165,2010-03-18 13:10:00,2011-05-20 13:14:00,244.08,428,1,2,4,4,10,Frequent,1,Regular Buyers,-0.14488069586439442,-0.047792907121937955,0,Cluster 0,0.429395,Medium
13244.0,93,1,121.74,38,27,2011-09-08 11:46:00,2011-09-08 11:46:00,121.74,0,1,3,1,1,5,Potential,1,Regular Buyers,-0.22336792702337335,-0.6041569471221453,0,Cluster 0,0.8647703,High
13245.0,51,2,989.22,371,43,2010-10-03 14:03:00,2011-10-20 11:40:00,494.61,381,0,4,2,3,9,Recent,1,Regular Buyers,-0.06042068415958854,-0.7568760754816063,0,Cluster 0,0.47344548,Medium
13246.0,18,11,3351.75,2796,229,2010-07-02 13:36:00,2011-11-21 16:50:00,304.7,507,0,5,5,5,15,Champions,1,Regular Buyers,0.5780116946262286,-0.7469246189099714,0,Cluster 0,0.3401218,Medium
13247.0,18,4,501.12,328,18,2011-09-18 11:31:00,2011-11-22 10:59:00,125.28,64,0,5,3,2,10,Loyal,1,Regular Buyers,0.07695748569253859,-0.8940103960161483,0,Cluster 0,0.55953753,Medium
13248.0,125,2,465.68,305,25,2011-06-03 13:05:00,2011-08-07 12:40:00,232.84,64,1,3,2,2,7,Potential,1,Regular Buyers,-0.20800786278306724,-0.44341216801270217,0,Cluster 0,0.5982435,Medium
13249.0,92,9,1608.93,1246,21,2010-01-24 12:11:00,2011-09-08 13:26:00,178.77,592,1,3,5,4,12,Loyal,1,Regular Buyers,0.26839739994584944,-0.4858612050271271,0,Cluster 0,0.36129394,Medium
13250.0,461,2,253.09,107,17,2010-07-25 14:01:00,2010-09-05 11:33:00,126.54,41,1,1,2,1,4,At Risk,0,Lost Customers,-0.7772410601150376,1.0353643876391465,0,Cluster 0,0.73704314,High
13251.0,402,1,252.68,215,25,2010-11-02 13:20:00,2010-11-02 13:20:00,252.68,0,1,2,1,1,4,At Risk,0,Lost Customers,-0.7316431783066839,0.7641566633778001,0,Cluster 0,0.69624144,High
13252.0,394,2,399.3,134,19,2010-03-24 10:30:00,2010-11-10 16:00:00,199.65,231,1,2,2,2,6,At Risk,0,Lost Customers,-0.6588941710742102,0.7431503226446291,0,Cluster 0,0.77087665,High
13253.0,157,4,2951.11,3015,73,2010-01-05 12:13:00,2011-07-06 10:09:00,737.78,546,1,3,3,5,11,Loyal,1,Regular Buyers,-0.0402332862099757,-0.21720357243861754,0,Cluster 0,0.44320583,Medium
13254.0,376,1,51.41,43,4,2010-11-28 15:42:00,2010-11-28 15:42:00,51.41,0,1,2,1,1,4,At Risk,0,Lost Customers,-0.6977435226393597,0.6441470304803529,0,Cluster 0,0.8528544,High
13255.0,9,3,678.76,407,26,2010-07-15 13:20:00,2011-11-30 13:14:00,226.25,502,0,5,3,3,11,Loyal,1,Regular Buyers,0.047621678909667786,-0.9397875394215602,0,Cluster 0,0.3867177,Medium
13257.0,436,1,149.75,33,7,2010-09-29 14:58:00,2010-09-29 14:58:00,149.75,0,1,1,1,1,3,At Risk,0,Lost Customers,-0.79303912148555,0.9117079062100039,0,Cluster 0,0.87032026,High
13258.0,12,5,1009.43,446,29,2010-11-04 12:45:00,2011-11-28 09:31:00,201.89,388,0,5,4,3,12,Champions,1,Regular Buyers,0.16323588988361842,-0.896911413915693,0,Cluster 0,0.4287192,Medium
13259.0,62,9,1402.54,503,234,2010-01-10 10:26:00,2011-10-09 10:48:00,155.84,637,0,3,5,4,12,Loyal,1,Regular Buyers,0.30871702883284274,-0.623671422846759,0,Cluster 0,0.07180523,Low
13260.0,61,1,557.62,142,8,2011-10-09 13:21:00,2011-10-09 13:21:00,557.62,0,0,3,1,2,6,Potential,1,Regular Buyers,-0.14978218503631174,-0.7343395156126523,0,Cluster 0,0.76876557,High
13261.0,269,2,944.1,210,8,2011-02-27 10:41:00,2011-03-16 12:22:00,472.05,17,1,2,2,3,7,At Risk,1,Regular Buyers,-0.4254186239508709,0.20494710496454416,0,Cluster 0,0.68469965,High
13262.0,263,3,573.45,247,48,2010-04-18 12:14:00,2011-03-21 15:06:00,191.15,337,1,2,3,2,7,Potential,1,Regular Buyers,-0.38010936347186364,0.17951704884418176,0,Cluster 0,0.6754374,High
13263.0,1,39,8676.2,5372,507,2010-10-22 17:07:00,2011-12-08 13:59:00,222.47,411,0,5,5,5,15,Champions,4,Loyal High Spenders,2.3272231703958806,-0.3894661337795404,0,Cluster 0,0.14261268,Low
13264.0,443,1,722.5600000000001,375,38,2010-09-23 12:42:00,2010-09-23 12:42:00,722.56,0,1,1,1,3,5,At Risk,0,Lost Customers,-0.7779925013037198,0.9573112350491031,0,Cluster 0,0.6788498,High
13265.0,53,5,2092.66,1740,66,2011-03-11 09:54:00,2011-10-17 15:02:00,418.53,220,0,4,4,4,12,Champions,1,Regular Buyers,0.14547538127608803,-0.6880357791781087,0,Cluster 0,0.51427966,Medium
13266.0,11,19,6135.04,6837,154,2009-12-17 10:52:00,2011-11-28 14:39:00,322.9,711,0,5,5,5,15,Champions,4,Loyal High Spenders,1.1401773807479345,-0.6219119542397142,0,Cluster 0,0.004243696,Low
13267.0,3,36,9429.81,3959,152,2009-12-07 16:56:00,2011-12-07 11:12:00,261.94,729,0,5,5,5,15,Champions,4,Loyal High Spenders,2.2012273127666324,-0.39303815408016796,0,Cluster 0,0.004226483,Low
13268.0,18,11,3174.75,3624,257,2011-03-17 13:20:00,2011-11-22 11:51:00,288.61,249,0,5,5,5,15,Champions,1,Regular Buyers,0.5697615598794404,-0.7514613893717498,0,Cluster 0,0.29870892,Low
13269.0,1,28,8537.32,6366,238,2009-12-02 11:47:00,2011-12-08 14:53:00,304.9,736,0,5,5,5,15,Champions,4,Loyal High Spenders,1.7421754722169218,-0.509342873893984,0,Cluster 0,0.0045090993,Low
13270.0,366,1,590.0,200,1,2010-12-08 14:53:00,2010-12-08 14:53:00,590.0,0,1,2,1,2,5,At Risk,0,Lost Customers,-0.655992788471365,0.6137785052648337,0,Cluster 0,0.82786393,High
